vertex_name,position_x,position_y
41653,19278,85058
41654,5350,5725
41655,24874,-91281
41656,-10973,-68426
41657,81455,78297
41658,-897,-10011
41659,16927,-93316
41660,62786,1850
41661,-87260,-87944
41662,51837,19731
41663,91644,9598
41664,-82389,21065
41665,4497,14929
41666,-93906,45804
41667,7905,-36243
41668,89803,-32846
41669,-55464,68812
41670,-98315,-68606
41671,80405,-30014
41672,-82431,-79544
41673,-78437,-72832
41674,-45163,89256
41675,-8171,-10931
41676,-43556,61982
41677,75285,68575
41678,-25246,-77510
41679,4058,79525
41680,61686,-57917
41681,-68925,17661
41682,87361,-82447
41683,96029,53053
41684,33751,7810
41685,-31223,30062
41686,-79047,-28872
41687,19837,70702
41688,9915,-1520
41689,63794,-53376
41690,55816,-51391
41691,-80945,-74605
41692,2945,74659
41693,-27052,25617
41694,-59455,98030
41695,-10232,-24470
41696,7683,31944
41697,34254,-75228
41698,45484,-69296
41699,37396,-42283
41700,-28589,-66867
41701,-41853,-1484
41702,-54909,21600
41703,23997,64477
41704,-70524,42698
41705,-25677,-5371
41706,10053,-76138
41707,-94785,-56694
41708,-96076,81546
41709,34977,60471
41710,97492,91633
41711,-64441,79072
41712,85871,4257
41713,-20550,-75783
41714,5014,56587
41715,-46137,84390
41716,28411,-2349
41717,55873,-40461
41718,44919,-50523
41719,-79834,48434
41720,17643,41173
41721,78435,41717
41722,31514,62411
41723,-62646,35109
41724,35649,11844
41725,-44916,11388
41726,22146,-38574
41727,33310,-32483
41728,-70025,-90540
41729,95070,47997
41730,7764,-56241
41731,69310,8378
41732,-17707,-60561
41733,-7213,65256
41734,-18360,5517
41735,-26314,61468
41736,-48253,36117
41737,97199,-73306
41738,-27251,-13958
41739,-75057,-9571
41740,94663,-87515
41741,84041,-30352
41742,-411,2661
41743,-79665,-9286
41744,74167,71781
41745,41611,-56345
41746,-90731,-51209
41747,-85201,20345
41748,-21362,-25169
41749,74208,80692
41750,48360,4583
41751,62666,62520
41752,-90397,-60527
41753,5727,26660
41754,29579,-40041
41755,-62900,5227
41756,-52058,73133
41757,-9079,-62080
41758,-46496,55585
41759,-4227,47380
41760,55574,-30312
41761,18787,-96136
41762,-93530,6747
41763,73808,-87034
41764,99072,44414
41765,59366,-2762
41766,-24335,-39059
41767,75493,84188
41768,-65535,95896
41769,22689,-23525
41770,47845,3519
41771,-48549,-63267
41772,38565,1901
41773,45708,25479
41774,-35335,14014
41775,12562,-22996
41776,-46086,-79571
41777,-16120,-43376
41778,-44467,-20694
41779,-60832,93956
41780,9177,16036
41781,43946,32549
41782,-91001,-6605
41783,87041,1992
41784,-68609,-23149
41785,32731,42272
41786,94879,84455
41787,-56688,-4308
41788,83852,-87161
41789,-32523,5984
41790,-2543,-51191
41791,-48468,79441
41792,-60282,74281
41793,90119,73343
41794,-8588,-72835
41795,-65860,8541
41796,86130,-24999
41797,31338,59886
41798,-44871,-57603
41799,-58488,15961
41800,60975,39339
41801,37458,-97229
41802,-73065,-61440
41803,-83184,90409
41804,-27550,-48630
41805,47290,-25120
41806,59087,-96070
41807,-6968,-519
41808,45302,56038
41809,72536,90037
41810,-20339,42921
41811,-79622,-68379
41812,-32007,-47800
41813,-77045,-3092
41814,60772,-20683
41815,-92391,-48363
41816,98219,48712
41817,-16175,90340
41818,-45022,92467
41819,81955,-94336
41820,33911,-95354
41821,-14863,-77278
41822,29002,89969
41823,69619,-71804
41824,-22095,-15455
41825,20190,84421
41826,67989,-78239
41827,-49694,-47378
41828,-38199,35244
41829,95641,-95056
41830,30643,18829
41831,3153,-95131
41832,-77335,4947
41833,-36889,-13705
41834,-7641,60069
41835,17057,-65552
41836,-32890,16088
41837,8063,69280
41838,-45804,31820
41839,-65439,-72094
41840,-64100,29483
41841,-53797,56655
41842,-62025,45977
41843,-48830,12882
41844,-45642,-13318
41845,23621,62690
41846,-84759,-57186
41847,-5504,25361
41848,34696,95817
41849,667,-67955
41850,-79688,65385
41851,55875,85387
41852,50346,69396
41853,70844,-86978
41854,23987,92500
41855,43757,11941
41856,-89185,11511
41857,4658,17139
41858,-23054,42308
41859,86717,90923
41860,73342,-84350
41861,-36741,-46875
41862,-66007,42145
41863,-25943,-64720
41864,11320,-55337
41865,-35763,41167
41866,-51784,20256
41867,-3430,72399
41868,-38029,45103
41869,76633,43131
41870,41172,-6461
41871,55726,82907
41872,-46253,-423
41873,-16379,-18642
41874,-69612,-6229
41875,90448,-12994
41876,-21031,39777
41877,45934,-92956
41878,-17139,-44715
41879,19761,86735
41880,38226,-10269
41881,-29265,-59282
41882,-26776,93816
41883,-24422,-1768
41884,-29443,-3106
41885,-79111,13879
41886,48186,-22433
41887,53457,-56271
41888,-10844,34676
41889,9060,62409
41890,-64083,-21603
41891,82389,-19013
41892,15171,-76279
41893,-27976,12696
41894,49629,-78235
41895,-85845,80387
41896,-94942,30560
41897,-1591,64997
41898,-51282,-37742
41899,88447,46730
41900,-97082,-33948
41901,-32546,26644
41902,56717,17976
41903,44304,-36867
41904,44726,38445
41905,-42320,-63110
41906,-561,13264
41907,-15311,42265
41908,-30139,-63802
41909,80945,8967
41910,67076,80030
41911,-75492,13123
41912,42846,-29746
41913,99416,-69430
41914,-74837,-82114
41915,17133,-86590
41916,10579,-92422
41917,68502,84289
41918,7717,-88216
41919,-66427,35065
41920,-41538,-9191
41921,-30734,-152
41922,36983,-14308
41923,-18439,-63868
41924,16804,-3316
41925,79253,95327
41926,80439,-83239
41927,-61944,90303
41928,24337,-37645
41929,-79974,-87715
41930,-67089,1201
41931,83997,-35249
41932,67729,-33443
41933,-16018,-39071
41934,-51593,-88911
41935,19601,14805
41936,-60302,-34588
41937,-64347,-41595
41938,26968,28973
41939,57134,-7009
41940,-41310,61779
41941,30402,-26631
41942,11043,-12014
41943,-59376,-95484
41944,-50478,-13176
41945,32511,-87081
41946,-78186,-13909
41947,-99240,-9537
41948,-80800,-94677
41949,-34073,-56687
41950,-47424,68933
41951,-96047,-57651
41952,-53916,24672
41953,-53577,-12388
41954,80595,-58174
41955,-34396,17496
41956,65003,-46625
41957,-74755,-16968
41958,23308,-89490
41959,83878,13065
41960,7770,47804
41961,-74629,-67306
41962,-4247,98493
41963,15181,-13351
41964,89723,91550
41965,-76300,-98859
41966,-1154,-72493
41967,-18412,-1235
41968,99178,-56971
41969,-82790,297
41970,33132,20448
41971,-37125,51711
41972,36390,-64647
41973,-32337,-47185
41974,48955,21951
41975,-34303,63473
41976,51578,22574
41977,3571,-99574
41978,81508,-25508
41979,-76394,10507
41980,-65064,-97324
41981,-70751,66989
41982,76478,87059
41983,50058,-47391
41984,94106,-66205
41985,-3216,80024
41986,-76429,-82091
41987,-69980,35325
41988,40958,7314
41989,-1921,87391
41990,46141,-4870
41991,-94010,25421
41992,-4137,-90027
41993,44206,-57600
41994,-24789,-74441
41995,72677,-30599
41996,-51394,26436
41997,95401,84287
41998,39147,-91957
41999,-46857,65012
42000,27822,-90556
42001,-97558,27060
42002,-1303,37255
42003,5225,-85572
42004,-44157,73879
42005,61140,-65132
42006,-90051,-52261
42007,-57931,-44102
42008,71978,-98324
42009,-61656,-9437
42010,-14028,-21618
42011,98421,-77458
42012,43084,23950
42013,-21057,-88639
42014,43892,57768
42015,67207,-76692
42016,13327,50689
42017,39230,26177
42018,32996,61182
42019,59051,864
42020,91463,53116
42021,-6393,72317
42022,-63848,-1829
42023,-66407,-65058
42024,71323,21452
42025,86469,63318
42026,-86245,-80888
42027,-62522,-78613
42028,25272,-79702
42029,54644,50860
42030,-402,-57923
42031,-57878,-7388
42032,28869,42433
42033,-91186,13084
42034,64802,2889
42035,-35560,31976
42036,-8509,86705
42037,-98184,-9423
42038,-27195,-31016
42039,-74225,84062
42040,76025,-39851
42041,33298,81130
42042,-95704,-17248
42043,71543,6039
42044,73920,-98861
42045,-71236,33473
42046,98390,4617
42047,-19541,79575
42048,48985,-51925
42049,-64519,65795
42050,31599,-29532
42051,-49074,-1724
42052,-16254,70698
42053,-84658,-99538
42054,-3276,-50437
42055,-67115,6299
42056,63251,-98483
42057,90848,63248
42058,-5137,-48638
42059,-72844,-59316
42060,-64219,71632
42061,-57112,46767
42062,10380,-10551
42063,-84457,-10222
42064,-77435,-86996
42065,51883,85729
42066,-38378,-76138
42067,-60553,-14353
42068,26607,2694
42069,63262,67632
42070,-45608,24174
42071,-5084,95432
42072,79534,-23313
42073,10092,-64407
42074,41996,-82963
42075,-22303,-85906
42076,-93283,-19614
42077,84689,75897
42078,53221,85512
42079,-36910,-90892
42080,59116,96150
42081,84289,37200
42082,-64131,-20307
42083,-46289,91852
42084,-93619,-69949
42085,-35716,-23815
42086,9165,-41402
42087,-23408,19503
42088,43506,-30698
42089,44676,38493
42090,-71431,42820
42091,-45910,-88072
42092,32724,-47859
42093,88183,-82706
42094,20081,15837
42095,2866,73990
42096,-88800,-81401
42097,-65361,28179
42098,64552,52251
42099,-38854,38118
42100,37333,-43470
42101,21494,-12038
42102,68767,35496
42103,51088,-16391
42104,54990,70878
42105,-66728,-28314
42106,-74411,33575
42107,-52198,-58589
42108,-56592,92742
42109,68543,-84188
42110,42405,22411
42111,-73299,66811
42112,38164,-79391
42113,4583,-60103
42114,-4069,26988
42115,-42269,-62590
42116,-20148,-97903
42117,38571,-82480
42118,46373,63644
42119,-7172,72413
42120,6159,-20970
42121,-69360,21074
42122,-19885,-28512
42123,75158,-10575
42124,284,92313
42125,13304,87781
42126,-22729,26621
42127,-59707,61506
42128,-22289,-8039
42129,-82934,-76763
42130,36918,34160
42131,44497,17765
42132,88134,70936
42133,-59971,-92801
42134,-46453,92364
42135,19989,-72950
42136,-73073,-51477
42137,26791,-28321
42138,-78200,61874
42139,-23968,-96766
42140,-61984,-55346
42141,37,20370
42142,40972,-31436
42143,81508,73858
42144,67867,10017
42145,-83279,-8098
42146,-95300,-43761
42147,74647,82851
42148,99313,-76232
42149,-95719,-40829
42150,-80383,6891
42151,8883,71078
42152,80944,-37989
42153,-48585,-23185
42154,88776,-74225
42155,57418,-82209
42156,-84878,-25149
42157,-65859,72852
42158,-45649,-17022
42159,40952,91461
42160,97501,67844
42161,42950,7292
42162,56785,-99335
42163,90877,61580
42164,95653,-96564
42165,-32616,-87452
42166,-76127,52221
42167,73572,-84784
42168,6923,43872
42169,15497,45944
42170,-93634,72263
42171,-15877,-85505
42172,15385,67722
42173,20218,-56784
42174,93435,-60258
42175,-32072,-68627
42176,84511,48772
42177,-91594,27069
42178,21011,-6714
42179,-53500,-19140
42180,-29479,7188
42181,33613,47726
42182,-59549,-91453
42183,-79207,-43311
42184,81865,-90576
42185,22782,61276
42186,-2608,-85290
42187,73138,73178
42188,-67489,61412
42189,-94053,97035
42190,31396,47223
42191,-83885,-75836
42192,-34828,82934
42193,49131,-50089
42194,-81294,-54994
42195,-91128,-5777
42196,4679,-10049
42197,-72267,8186
42198,61796,26747
42199,-30809,-66687
42200,-10965,34145
42201,56655,-22328
42202,-94995,86001
42203,80713,-38234
42204,77538,-68560
42205,-36726,5003
42206,-17089,87584
42207,75345,-14399
42208,7098,16967
42209,-14063,-63507
42210,36077,-53684
42211,20546,82404
42212,13784,-66135
42213,-17328,-96524
42214,-56089,1167
42215,7032,3588
42216,-38544,-72065
42217,56296,44183
42218,-68854,-48552
42219,80022,10581
42220,25757,-98564
42221,-80488,-5123
42222,-46274,-93770
42223,-67190,88148
42224,-73616,5704
42225,22162,85477
42226,-26189,-79569
42227,44273,-42761
42228,8996,-44470
42229,51028,17306
42230,-58260,75006
42231,69685,6246
42232,11873,-69062
42233,93646,-54107
42234,-15168,-49369
42235,-69563,-95131
42236,-34477,88682
42237,61569,48177
42238,-22352,-8724
42239,14142,-78822
42240,99155,54794
42241,-99246,-55961
42242,22441,50844
42243,29323,58988
42244,-43106,-78944
42245,-58088,27122
42246,-99797,-86518
42247,-31378,70072
42248,21299,-83119
42249,-42058,-68350
42250,64535,81811
42251,-3608,-52471
42252,79153,73138
42253,45440,-84119
42254,-75812,-87174
42255,87953,-27234
42256,37004,-57764
42257,-45915,-65924
42258,86224,-53856
42259,-12231,36153
42260,-63150,-99492
42261,28630,-9226
42262,-98891,-76089
42263,33649,-32711
42264,-43821,-34671
42265,-18306,71821
42266,47323,-72568
42267,76653,-96849
42268,-20221,95633
42269,18766,-19111
42270,-74232,-16986
42271,-90044,-7694
42272,25500,-63189
42273,17499,42662
42274,84855,-87622
42275,-39212,71583
42276,97171,-8993
42277,-63561,78799
42278,63325,55846
42279,-68403,-79839
42280,-35755,19420
42281,73669,-1565
42282,-580,-1501
42283,4582,97219
42284,-64513,-81261
42285,-99802,-65160
42286,35590,93182
42287,32855,75587
42288,24605,37516
42289,-47854,-29973
42290,-97910,-11593
42291,-41590,-47370
42292,38466,-7257
42293,58139,-70550
42294,56700,-42382
42295,75181,27843
42296,-52163,-67969
42297,93962,-21692
42298,-45502,-18140
42299,-653,-64370
42300,-5457,58189
42301,75073,-56762
42302,-1274,10208
42303,-34932,-80929
42304,25579,-75299
42305,-55041,-77634
42306,65899,5195
42307,-61490,59834
42308,22093,-13650
42309,29516,80654
42310,67724,-91624
42311,85626,-87052
42312,58347,-4254
42313,-22176,-85116
42314,-43120,34708
42315,-43328,-58678
42316,45749,-39460
42317,63168,85656
42318,-77436,37917
42319,71779,66538
42320,23604,43276
42321,76323,-9374
42322,95232,-40534
42323,-79488,-610
42324,-86204,85200
42325,40970,10100
42326,14088,23867
42327,16182,-72650
42328,9876,-15712
42329,75689,-10300
42330,-53745,-76725
42331,23826,90309
42332,-39470,-8803
42333,-45199,60420
42334,-79212,-37657
42335,-5592,47962
42336,17953,-37766
42337,-13733,57051
42338,-42124,71703
42339,-2022,65656
42340,24584,-41723
42341,35191,82402
42342,-13462,98993
42343,10400,99763
42344,66694,-41883
42345,98916,-98443
42346,54645,-75612
42347,36806,-79965
42348,-85913,34299
42349,-80712,-7603
42350,-58210,91777
42351,9882,-18731
42352,-29984,79964
42353,61522,-46735
42354,-40233,18987
42355,-2026,53986
42356,21625,51611
42357,-82281,-61677
42358,7239,42578
42359,-53565,16270
42360,90429,84491
42361,-6845,14034
42362,-30382,5987
42363,99883,-76756
42364,-23367,39265
42365,-3770,-23232
42366,85592,97001
42367,-93989,13064
42368,-42029,-60838
42369,64365,62698
42370,-55843,-20741
42371,-80571,-70642
42372,-79422,54288
42373,58870,79292
42374,86803,83528
42375,23831,16201
42376,-35577,-31557
42377,-54491,-96372
42378,-15672,-70912
42379,33774,-26624
42380,31935,39135
42381,91070,-71858
42382,-79246,-96385
42383,-46862,5506
42384,77676,-57114
42385,92901,81408
42386,-23028,96474
42387,-48880,33727
42388,-22654,97023
42389,13130,91733
42390,-70919,-9527
42391,87070,23922
42392,-36053,49617
42393,-31864,-13462
42394,-3637,-40159
42395,-99697,-78415
42396,75813,72427
42397,91132,7997
42398,66143,27293
42399,-66578,35554
42400,-9772,-41467
42401,-91277,-92327
42402,23588,96392
42403,38428,30825
42404,81436,-44700
42405,33961,-84073
42406,53174,8673
42407,81949,15355
42408,64572,9494
42409,59144,-75797
42410,-36902,-29922
42411,80632,33834
42412,-12822,-55908
42413,-93027,-86538
42414,-19442,16966
42415,34039,-48890
42416,-60021,-13061
42417,-83108,39255
42418,-99990,55784
42419,-6491,-45607
42420,77190,61959
42421,-2928,-20693
42422,-61431,37780
42423,-4583,27945
42424,85905,14534
42425,-20715,75293
42426,-63525,-86250
42427,78294,-64158
42428,-6601,32866
42429,76959,20709
42430,-66125,-84178
42431,-22706,4387
42432,72542,-63926
42433,-91623,-18085
42434,-57653,73384
42435,5958,70911
42436,51012,-91817
42437,-79338,-55344
42438,-59905,59769
42439,66667,92981
42440,-3157,11825
42441,-55207,-58051
42442,-59719,82986
42443,-53689,-23642
42444,78947,-7913
42445,-97584,-52918
42446,35171,-10220
42447,73968,-50873
42448,84399,-33818
42449,-87874,-19594
42450,83924,-53306
42451,87870,49607
42452,-20954,23523
42453,53842,-74185
42454,73862,-69065
42455,31958,-22511
42456,-38727,-55022
42457,-83727,7499
42458,95451,-97662
42459,73190,-4826
42460,6826,26238
42461,-94927,-88571
42462,-40401,44376
42463,-34004,12017
42464,86257,-30224
42465,32912,91504
42466,-94858,79322
42467,-21832,9181
42468,51331,93248
42469,65989,80659
42470,-89497,35279
42471,74906,35436
42472,-16235,-97281
42473,-36853,-83036
42474,-69193,54925
42475,36019,16297
42476,-58151,-81464
42477,-52208,-2201
42478,707,98808
42479,-10774,58841
42480,-2846,-81955
42481,-57150,-45484
42482,62912,48096
42483,-17650,-32166
42484,16353,-50699
42485,13971,-3881
42486,63504,-17457
42487,-38507,-58324
42488,60344,-52656
42489,-7865,89684
42490,-69798,86012
42491,-2713,35837
42492,34785,40465
42493,-56714,-1233
42494,-66407,-16960
42495,66752,66372
42496,62887,-39693
42497,-60546,67458
42498,-82428,50298
42499,91816,-92930
42500,-93988,41079
42501,41205,90499
42502,-41998,62524
42503,85397,-62900
42504,66495,5125
42505,98476,-25382
42506,92683,-89004
42507,-74948,64256
42508,39652,-32901
42509,-59018,67943
42510,54225,-48673
42511,83151,-55245
42512,-26675,6958
42513,6738,78335
42514,-53768,94730
42515,-54814,-44706
42516,89997,-71941
42517,-38261,32963
42518,87657,-26569
42519,-17601,-9275
42520,19305,59829
42521,92648,-62086
42522,4479,75095
42523,38657,88775
42524,-45886,-46394
42525,11864,-82315
42526,66833,-20641
42527,-85434,-92146
42528,-7794,-83116
42529,-93797,-95500
42530,2300,-59912
42531,17366,-35617
42532,63716,43398
42533,56149,-62175
42534,59153,-64466
42535,-80074,34550
42536,-54497,1976
42537,-32166,6674
42538,-72952,-29248
42539,-41250,-83512
42540,84375,-24295
42541,-32078,-42283
42542,78605,65273
42543,-69053,76113
42544,-31663,-28011
42545,-42531,-81278
42546,20749,13457
42547,-61899,-91491
42548,-93021,99689
42549,16296,-31862
42550,6903,-7885
42551,96492,-99062
42552,-9183,7779
42553,-78881,-49572
42554,-80940,77476
42555,-18606,-3551
42556,75254,16864
42557,-99665,86826
42558,-69828,27743
42559,-68707,-68090
42560,83379,87963
42561,75244,63130
42562,40208,21028
42563,-85963,61264
42564,55843,78876
42565,90222,-80357
42566,39875,-66436
42567,-48946,36387
42568,-96946,2621
42569,36550,-9452
42570,-16614,60647
42571,-81474,86522
42572,5712,-79373
42573,-92951,-11942
42574,-6639,76316
42575,-55712,6634
42576,-98689,-66512
42577,97948,-97126
42578,-53980,-31885
42579,-99680,-65004
42580,57534,42346
42581,-66373,57995
42582,-17427,51317
42583,48299,42477
42584,-63842,-77618
42585,69074,-54998
42586,13797,9621
42587,-69545,-65969
42588,-29598,-80533
42589,95112,-52625
42590,15977,-62900
42591,-61879,-65595
42592,-42945,49756
42593,-60596,-21469
42594,5811,-92109
42595,90506,-77671
42596,63990,-51603
42597,-55620,34754
42598,76672,-91552
42599,41551,-60391
42600,34059,2141
42601,45775,-65698
42602,243,-27367
42603,-44373,64687
42604,41783,18472
42605,-74797,-84473
42606,-56024,-52921
42607,-20529,65528
42608,72103,67513
42609,-2740,-10451
42610,56107,-69149
42611,-78144,91857
42612,57346,67856
42613,23239,-48584
42614,-7645,-73820
42615,12653,-18027
42616,20734,-47084
42617,88979,74819
42618,67067,-1693
42619,32553,55042
42620,41191,-44475
42621,97679,60549
42622,56814,37295
42623,-31951,-79273
42624,92223,-68459
42625,-40704,704
42626,63385,-19697
42627,-66266,-57178
42628,68917,-89237
42629,-76088,32544
42630,-28789,46823
42631,-68518,34494
42632,36701,-72021
42633,-7137,-91554
42634,-81566,-71911
42635,38231,47578
42636,66306,-37316
42637,-57764,92273
42638,-74253,39258
42639,97015,-2655
42640,-38460,31489
42641,13234,-48283
42642,-705,41146
42643,35499,-53814
42644,-29690,53964
42645,39576,-68369
42646,98389,-36014
42647,-34951,28812
42648,67502,37377
42649,39909,-51001
42650,-51331,37314
42651,14476,63954
42652,-22613,-1493
42653,35725,-34594
42654,55986,-30310
42655,27587,26140
42656,-72872,15826
42657,12483,15726
42658,-18750,3048
42659,86067,-87079
42660,-1982,-44329
42661,13876,44180
42662,10629,-69455
42663,81112,24805
42664,-20973,-12525
42665,-89375,-9330
42666,37748,-26486
42667,-61817,80023
42668,-85026,40750
42669,269,66680
42670,-58547,-54105
42671,-57122,-11937
42672,43794,40714
42673,-30145,62111
42674,7789,-8737
42675,-77520,-77264
42676,51247,77774
42677,84746,93444
42678,-23927,-59707
42679,-51575,-80355
42680,-49314,90022
42681,68855,-84686
42682,-11857,6320
42683,-50496,-17680
42684,-88780,-38897
42685,87831,83453
42686,-73899,67197
42687,32396,48493
42688,60918,72822
42689,-9709,-60113
42690,-1891,38666
42691,81489,14235
42692,83725,6367
42693,-57997,18837
42694,51210,88645
42695,2803,-24463
42696,67025,32328
42697,80794,-1320
42698,-16054,-32038
42699,92872,-16360
42700,6702,60332
42701,-68983,-48429
42702,-8779,65919
42703,36873,20272
42704,-98059,-36718
42705,32098,-32184
42706,13780,76647
42707,15298,21682
42708,45677,68233
42709,32423,91098
42710,57954,-1997
42711,68137,-24062
42712,-12280,67272
42713,88228,-71122
42714,-91233,-11587
42715,-56068,-31312
42716,79138,-2857
42717,63479,-40802
42718,-80765,-29414
42719,-67105,-13868
42720,-90698,24118
42721,-88677,-99264
42722,-91722,65706
42723,-44047,35410
42724,-33519,-3703
42725,75732,-60145
42726,-17104,34483
42727,979,-23703
42728,-61820,-41730
42729,84053,63840
42730,-9367,-43428
42731,-72988,-95612
42732,28605,-74503
42733,9280,21794
42734,-58158,-12906
42735,77816,63056
42736,48467,39075
42737,78096,28386
42738,-90957,-25123
42739,38059,97266
42740,73314,72125
42741,41841,-66770
42742,7773,-2406
42743,9122,-47695
42744,-82576,59431
42745,21970,23084
42746,54437,-46400
42747,-90061,-6576
42748,49328,-35856
42749,-3091,39179
42750,86976,-16535
42751,76987,75246
42752,-95923,96184
42753,36793,-12603
42754,-77356,-31465
42755,43830,-54960
42756,83967,47991
42757,-76199,23026
42758,-10165,95205
42759,-33270,30967
42760,-7583,-7977
42761,33899,-23834
42762,-57897,-73495
42763,1868,-14618
42764,14784,71947
42765,75109,-38166
42766,-75076,24973
42767,26196,-94285
42768,48705,-12365
42769,32830,-49978
42770,65476,-67652
42771,91321,50597
42772,74334,60941
42773,-48930,148
42774,-22131,-48929
42775,-19800,-89749
42776,73790,30178
42777,-21561,-69964
42778,63237,-15405
42779,22201,-30768
42780,-44623,-82191
42781,-36699,-86751
42782,-38239,73067
42783,1022,-29793
42784,86906,-31963
42785,-58811,-52205
42786,17164,-62814
42787,-16480,80833
42788,-84551,92424
42789,-86632,87259
42790,29,93245
42791,1621,-95107
42792,-16172,-61306
42793,52012,23554
42794,55561,84651
42795,77968,61732
42796,-73879,-88312
42797,-22999,-39923
42798,5977,22875
42799,-87612,32563
42800,19733,-38909
42801,3280,-94464
42802,-85113,-26131
42803,-59512,19807
42804,-85540,4923
42805,-24704,24896
42806,66846,94569
42807,-44497,29099
42808,8604,5471
42809,62243,2766
42810,40217,74669
42811,9816,-56125
42812,3710,50505
42813,7543,92481
42814,80373,53028
42815,87664,70799
42816,-16290,-95667
42817,-1871,32158
42818,-10277,24725
42819,-70557,29465
42820,5789,-74344
42821,-46486,-91608
42822,-9768,57901
42823,12919,-86423
42824,21076,-299
42825,-40579,5534
42826,47592,83213
42827,-16284,72051
42828,90947,75319
42829,-12764,91475
42830,-65869,66901
42831,47191,-22548
42832,40402,-9461
42833,46021,-96062
42834,98252,23113
42835,31296,-34684
42836,4591,-36891
42837,-23907,1757
42838,85387,64962
42839,-19311,70137
42840,7982,42236
42841,24121,-74700
42842,78664,53484
42843,-29503,-3573
42844,83073,64800
42845,6827,8238
42846,-79585,6597
42847,71756,-39591
42848,-29944,-63455
42849,-11354,25543
42850,-58185,-37091
42851,77847,-56762
42852,-7658,39205
42853,-67056,-19484
42854,73879,-42666
42855,41186,52837
42856,44637,66016
42857,53934,-49189
42858,-14460,67359
42859,57696,-51789
42860,-96183,97335
42861,-59387,40103
42862,2067,89903
42863,-79092,30600
42864,44752,75600
42865,52696,79983
42866,24727,2188
42867,56952,-5842
42868,45197,-84625
42869,-19039,-27519
42870,3175,-90309
42871,-56533,-95626
42872,-35721,15966
42873,77935,-34772
42874,-5702,52830
42875,40922,-17536
42876,-82907,-92245
42877,10797,-9485
42878,-75440,-91916
42879,2671,32830
42880,4933,75008
42881,28507,-84331
42882,-76390,-1579
42883,-28926,-2339
42884,-28404,-83786
42885,-76735,39849
42886,-70981,-41791
42887,69899,84984
42888,-75461,75553
42889,-13977,-68846
42890,21884,51944
42891,-72541,-5888
42892,-87901,-37143
42893,-45771,52238
42894,-32179,36393
42895,5293,-40860
42896,-19146,-48665
42897,-67637,-17214
42898,62181,-88034
42899,-58222,52501
42900,12173,-68256
42901,-70998,20863
42902,-60674,98282
42903,-54325,12134
42904,17172,-61819
42905,70273,-27010
42906,-54044,26432
42907,18147,-20026
42908,-71645,18840
42909,-16886,-61017
42910,39803,73972
42911,-60113,-22587
42912,32083,-75967
42913,-17211,-49849
42914,-67803,-48011
42915,67010,-21793
42916,42473,13826
42917,93576,-9838
42918,-43899,-53449
42919,-74808,-61052
42920,-23045,-51409
42921,84333,-52615
42922,-12721,-39350
42923,57181,-81612
42924,-20904,62041
42925,22777,-92777
42926,88859,47110
42927,75195,-38909
42928,3889,27962
42929,-38918,-15580
42930,66803,-1060
42931,52377,61577
42932,36916,-9090
42933,-56074,23135
42934,23117,33597
42935,69044,93712
42936,36257,89689
42937,-26732,-80839
42938,-78088,71190
42939,49744,-93153
42940,96558,-51253
42941,99893,-53672
42942,55026,-71754
42943,40644,-17062
42944,19440,-52117
42945,42560,-2423
42946,95991,14989
42947,85464,95447
42948,-21754,-45784
42949,-51435,83648
42950,45774,-91760
42951,-9495,-69945
42952,93346,71344
42953,6425,-73054
42954,-9630,-61096
42955,-20843,-46010
42956,53999,-20494
42957,58086,-74295
42958,-62022,-89054
42959,-17713,-14119
42960,-29356,-39211
42961,55067,-45731
42962,-67254,-83277
42963,-80081,95045
42964,-16188,-37922
42965,22574,13017
42966,-556,-10272
42967,-11125,99323
42968,-71241,-34528
42969,-49250,86396
42970,79658,46385
42971,56190,-34681
42972,74177,-48767
42973,-15050,-40832
42974,-47405,-5065
42975,-88736,69676
42976,-36282,-56327
42977,65501,-41814
42978,-78646,-40288
42979,10774,-52559
42980,5665,66698
42981,-13263,61256
42982,71876,78995
42983,-23675,-11765
42984,-3486,-92964
42985,58682,1552
42986,19820,-95950
42987,48252,-74355
42988,63236,-5205
42989,42187,70969
42990,-79333,-36111
42991,-36948,63250
42992,-73106,8286
42993,-31041,-81308
42994,-54869,57117
42995,-78810,-46206
42996,41239,83048
42997,-1834,-94430
42998,-78271,78768
42999,-88977,-5474
43000,46428,89794
43001,-5706,69906
43002,85685,87505
43003,97775,85865
43004,-47690,72103
43005,-91361,10658
43006,-24144,-18544
43007,-49091,49303
43008,1806,37995
43009,-77780,21736
43010,-57864,13595
43011,-35391,-4093
43012,55509,-58630
43013,88862,-20407
43014,20233,3015
43015,22728,-40013
43016,79053,-71014
43017,-88768,55522
43018,-60551,-1680
43019,-76462,44529
43020,-9705,-67053
43021,12261,67295
43022,-86730,53712
43023,-15354,-91497
43024,-45724,71086
43025,42082,-29291
43026,-99508,82435
43027,30599,13389
43028,-98185,-94067
43029,48970,81798
43030,94900,-55896
43031,69030,33910
43032,10298,49591
43033,56262,-17691
43034,-98526,-15278
43035,-25512,86107
43036,76355,51178
43037,-13992,90234
43038,-49456,-95718
43039,-41017,-73498
43040,-67628,69355
43041,-35566,-84431
43042,-22393,90551
43043,96480,-22786
43044,-94164,-52138
43045,-6897,45453
43046,-16327,61908
43047,49741,-12199
43048,-32718,54551
43049,-97489,10062
